source_doc_id,date,sentence,found_term,accompanying_terms,zs_base_label,zs_base_score,zs_syn_label,zs_syn_score
92,2012-06-25 18:00:00,"Of course, we also spoke in detail about the situation in Syria and the Iranian nuclear programme.",syria,[],partner,0.7913697957992554,adversary,0.6729516386985779
99,2012-06-26 22:30:00,I think that the more of Syria’s neighbours are involved in the settlement process the better.,syria,[],partner,0.8093342185020447,adversary,0.5874605178833008
99,2012-06-26 22:30:00,"It would be better if the people inside Syria itself were able to agree with one another, and if all its neighbouring nations – all who can influence the situation – were to act as the guarantors of these agreements.",syria,['itself'],partner,0.7565061450004578,adversary,0.6400554180145264
107,2012-07-09 14:30:00,"We cannot allow a repeat of such scenarios in other countries, in Syria, for example.",syria,[],enemy,0.5033876299858093,adversary,0.7949956059455872
107,2012-07-09 14:30:00,"Of course this is a more complex and subtle undertaking than intervention using brute force from outside, but only this process can guarantee a lasting settlement and future stable development in the region, and in Syria’s case, in the country itself.",syria,[],partner,0.6413021683692932,adversary,0.6670951247215271
115,2012-07-17 17:00:00,I deeply regret that we are renewing our relations for so tragic a reason as the events in Syria.,syria,[],partner,0.7181916832923889,adversary,0.8389567732810974
115,2012-07-17 17:00:00,"You have known from the very beginning, from your very first steps as the Special Envoy for the United Nations and the League of Arab States, that we have supported and continue to support your efforts to restore civil peace in Syria.",syria,[],partner,0.9573419094085693,ally,0.8293250203132629
118,2012-07-18 18:50:00,"We had detailed discussions concerning key issues on the international agenda, including the Syrian problem.",syria,[],partner,0.828644335269928,adversary,0.47424018383026123
119,2012-07-19 13:50:00,We are responsible for this together and must join forces to put an end to the dramatic events in Syria.,syria,[],partner,0.9628375172615051,ally,0.7638868093490601
126,2012-07-23 19:00:00,"Of course, we also discussed the world’s hot spots, including Syria.",syria,[],partner,0.6045342683792114,adversary,0.6990208029747009
126,2012-07-23 19:00:00,I also want to say that we exchanged ideas regarding the current crisis in and around Syria and shared our opinions on this matter.,syria,[],partner,0.898145854473114,ally,0.5816193222999573
126,2012-07-23 19:00:00,"We called on Russia to work with us to do everything possible to bring an end to the violence currently happening in that nation, to jointly find new approaches to settling the Syrian conflict.",syria,[],partner,0.9288814663887024,ally,0.7968888878822327
126,2012-07-23 19:00:00,"As for the agreement reached in the UN on extending the UN mission, I think it speaks to the fact that despite certain differences in qualification of the reasons and the causes, compromises can be reached on the UN platform and all parties participating in the process can come to an agreement that is beneficial for everyone – most importantly, for the people of Syria.",syria,[],partner,0.8968423008918762,ally,0.7089486122131348
126,2012-07-23 19:00:00,"As far as Syria’s current leadership is concerned, as well as the so-called armed opposition, they must find the strength to launch a negotiation process, to carry it out in such a way as to make it possible to achieve mutually acceptable compromises for the future of the country.",syria,[],partner,0.6431078910827637,adversary,0.7237930297851562
138,2012-08-02 17:00:00,We also gave considerable time to the situation in Syria.,syria,[],partner,0.8295729756355286,ally,0.4992997348308563
139,2012-08-02 23:00:00,"And naturally, we spoke at length about Syria.",syria,[],partner,0.7718236446380615,adversary,0.6913232207298279
169,2012-09-06 12:00:00,"As far as Syria and other hot spots are concerned – issues that are currently in the limelight – we will certainly address them in our deliberations at the forum, in bilateral discussions or otherwise.",syria,[],partner,0.8548839688301086,adversary,0.4287632405757904
169,2012-09-06 12:00:00,"What concerns us, and I want to emphasize this once again, is the current hostilities in Syria.",syria,[],enemy,0.6828211545944214,adversary,0.9103874564170837
169,2012-09-06 12:00:00,"We must urge all the warring parties, including the government and the so-called rebels, the armed opposition, to sit down at the negotiating table and decide on a future that would guarantee security for all of the stakeholders within Syria.",syria,[],partner,0.6140731573104858,adversary,0.8812801241874695
169,2012-09-06 12:00:00,"And when we did, together we charted a roadmap for further action that would help bring peace to Syria and channel the developments into a more constructive path.",syria,[],partner,0.9265837669372559,ally,0.6210072636604309
169,2012-09-06 12:00:00,We received almost unanimous support and shared the results of the talks with the Syrian government.,syria,[],partner,0.8914283514022827,ally,0.5533156991004944
169,2012-09-06 12:00:00,Today some people want to use militants from Al-Qaeda or some other organisations with equally radical views to accomplish their goals in Syria.,syria,[],partner,0.4633103311061859,adversary,0.8886637687683105
169,2012-09-06 12:00:00,"But in that case, one should unlock Guantanamo, arm all of its inmates and bring them to Syria to do the fighting – it's practically the same kind of people.",syria,[],partner,0.5491600632667542,adversary,0.8029791116714478
169,2012-09-06 12:00:00,"And though we talked mostly about Syria, I could still feel the stance of my counterpart.",syria,[],partner,0.8628565073013306,adversary,0.8205603361129761
207,2012-09-25 22:30:00,"In addition, we spoke about issues regarding the situations in Syria and Afghanistan.",syria,[],partner,0.7940159440040588,adversary,0.5509615540504456
208,2012-09-26 14:00:00,"We consider it essential to bolster joint efforts to prevent terrorist threats and extremism no matter where they occur, be it in Libya, Iraq, Yemen, Syria, Egypt, or Afghanistan.",syria,[],partner,0.7458363175392151,adversary,0.6502826809883118
228,2012-10-10 19:00:00,"Furthermore, we agreed to avoid these types of scenarios when it comes to settling the Syrian crisis, without any kind of foreign meddling, and to support the mission of the new UN Secretary General and League of Arab States’ special envoy, Lakhdar Brahimi.",syria,[],partner,0.640381395816803,adversary,0.5593539476394653
228,2012-10-10 19:00:00,"We will do everything we can to ensure the success of his mission, which should result in seeking and finding a peaceful solution to the domestic Syrian crisis that will fully satisfy entire Syrian people.",syria,[],partner,0.9272803664207458,ally,0.6660400629043579
268,2012-11-08 19:00:00,"In addition, we have discussed key international issues, including the situation in the Middle East, in Syria, and Iran's nuclear programme.",syria,[],partner,0.8041812181472778,adversary,0.5943460464477539
268,2012-11-08 19:00:00,There is also the very tense situation in Syria.,syria,[],partner,0.5720390677452087,adversary,0.8767679929733276
268,2012-11-08 19:00:00,"The Syrians are not our enemies, but what is happening now in Syria is a danger for the Syrian people and the entire Middle East.",syria,[],partner,0.4295004606246948,adversary,0.5036839842796326
268,2012-11-08 19:00:00,It is hard to see clearly right now who will come to power in Syria.,syria,[],partner,0.6719909310340881,adversary,0.7790950536727905
268,2012-11-08 19:00:00,Several shells launched from Syria landed on Israeli territory today.,syria,[],enemy,0.8226079344749451,adversary,0.9498768448829651
268,2012-11-08 19:00:00,"For many years we have had quiet on the border with Syria, and we would like this to continue.",syria,[],partner,0.7783939838409424,ally,0.44784748554229736
268,2012-11-08 19:00:00,"You can stop the bloodshed in Syria and bring peace and security to the region, not only to Syria itself, but to the Middle East as a whole.",syria,['itself'],partner,0.7898638248443604,adversary,0.5268751978874207
282,2012-11-16 20:30:00,Did you discuss Syria?,syria,[],partner,0.6365674138069153,adversary,0.7254877686500549
282,2012-11-16 20:30:00,"However, we have not yet had the opportunity to talk on the Syrian crisis in detail.",syria,[],partner,0.7393659353256226,adversary,0.52269446849823
282,2012-11-16 20:30:00,"We will have a meeting with business people now, which is not the best venue for such a discussion, but we will have a chance to talk about Syria.",syria,[],partner,0.5535935163497925,adversary,0.597165048122406
282,2012-11-16 20:30:00,Who wants chaos in Syria?,syria,[],partner,0.5561151504516602,adversary,0.8375219702720642
297,2012-12-03 19:30:00,"Of course, as was mentioned too, we also discussed the international agenda, including the settlement of the Israeli-Palestinian conflict, Syria, and the situation in North Africa and the Middle East in general.",syria,[],partner,0.8377958536148071,ally,0.4772387146949768
297,2012-12-03 19:30:00,And I must say that our positions fully coincide not only in our judgments of what we see happening in Syria right now but also in terms of what we would like the situation there to be.,syria,[],partner,0.909846305847168,ally,0.5227236151695251
297,2012-12-03 19:30:00,"Turkey and Syria are neighbours, and it’s something that we can’t ignore either since this is happening all too close to our state borders.",syria,[],partner,0.9835039973258972,ally,0.7572737336158752
297,2012-12-03 19:30:00,Question (retranslated): We see thousands of people in Syria killed and many refugees fleeing the country.,syria,[],partner,0.7134599685668945,adversary,0.6635778546333313
297,2012-12-03 19:30:00,Russia opposed sanctions against Syria.,syria,[],enemy,0.5852422714233398,adversary,0.8233888149261475
297,2012-12-03 19:30:00,Do you think there’s any guarantee that Syria will not use nuclear weapons against Turkey?,syria,[],enemy,0.7504705190658569,adversary,0.9140702486038208
297,2012-12-03 19:30:00,Are you serious – Syria has nuclear weapons?,syria,[],enemy,0.7025866508483887,adversary,0.9402657151222229
297,2012-12-03 19:30:00,Are there any guarantees that Syria won't use nuclear weapons?,syria,[],enemy,0.6471526622772217,adversary,0.9354357719421387
297,2012-12-03 19:30:00,Syria is a non-nuclear weapon state and it's far away from producing weapons of mass destruction.,syria,[],partner,0.6409252882003784,unbiased,0.3976457417011261
297,2012-12-03 19:30:00,"You know, we are not the absolute supporters of the Syrian regime, and I’ve already said that.",syria,[],partner,0.40165942907333374,adversary,0.661980926990509
297,2012-12-03 19:30:00,We are not advocates of the incumbent Syrian leadership.,syria,[],neutral,0.6859396696090698,adversary,0.5349535346031189
297,2012-12-03 19:30:00,Do you have any guarantee that Syria won’t attack Turkey?,syria,[],enemy,0.7999987006187439,adversary,0.9269850850105286
297,2012-12-03 19:30:00,Do we guarantee that Syria won’t attack Turkey?,syria,[],enemy,0.7119033336639404,adversary,0.8716503977775574
297,2012-12-03 19:30:00,"We are no guarantors of the situation in the region, we assumed no responsibility, but I’m sure – and you too understand it very well – that Syria has other things to take care of before attacking any of its neighbours.",syria,[],partner,0.35787129402160645,adversary,0.7782671451568604
297,2012-12-03 19:30:00,"This tragedy, Syria’s shelling of Turkey, I’m sure it’s a pure accident.",syria,[],enemy,0.5719635486602783,unbiased,0.5797968506813049
297,2012-12-03 19:30:00,We all understand full well that Syria is far from attacking any of its neighbours.,syria,[],neutral,0.5610730051994324,unbiased,0.49642297625541687
318,2012-12-20 16:40:00,And what happens there depends above all on the Syrian people themselves.,syria,[],partner,0.8076269626617432,adversary,0.5820059180259705
321,2012-12-21 18:00:00,"We gave serious attention to current international issues, first and foremost to the situation in Syria, North Africa and the Middle East, as well as Iran’s nuclear programme.",syria,[],partner,0.7685449123382568,adversary,0.6035434603691101
321,2012-12-21 18:00:00,Foreign Minister of France Laurent Fabius said last week that he hopes 2013 will be the Year of Free Syria.,syria,['free'],partner,0.8721994757652283,ally,0.5683259963989258
321,2012-12-21 18:00:00,"As far as Syria is concerned, our position is well-known.",syria,[],enemy,0.48240527510643005,adversary,0.5884023308753967
321,2012-12-21 18:00:00,"We are not advocates of the incumbent Syrian leadership yet we believe that in order to reach long-term agreements, we need to first agree on what will happen to Syria in the future, how the interests of all its citizens, all religious and ethnic groups will be secured, how the nation will be governed, and only after that we can begin implementing that plan.",syria,[],neutral,0.4053259789943695,adversary,0.6922709345817566
321,2012-12-21 18:00:00,We agreed in Geneva that all conflicting parties in Syria must sit down at the negotiation table.,syria,[],partner,0.6459829211235046,adversary,0.7868046164512634
321,2012-12-21 18:00:00,"I want to stress again that we will strive for order in Syria, for a democratic system based on the will of the Syrian people themselves.",syria,[],partner,0.7746838331222534,ally,0.4688910245895386
321,2012-12-21 18:00:00,And we really would not want any of the changes in Syria to bring chaos that we see in some other nations in the region.,syria,[],partner,0.6774812340736389,adversary,0.7325690388679504
343,2013-01-23 17:40:00,"Lebanon and Russia have common interests in the Middle East, especially in light of the events taking place in the region at the moment, in Syria in particular.",syria,[],partner,0.98050856590271,ally,0.9583485722541809
343,2013-01-23 17:40:00,It is our desire to see Russia play an important part at state level in relations with the Arab countries in order to find a peaceful solution to the crisis in Syria and also avoid any potentially negative consequences for Lebanon.,syria,[],partner,0.8265249729156494,ally,0.6512696743011475
343,2013-01-23 17:40:00,Lebanon’s government has taken a principled decision of non-intervention in Syria’s domestic affairs in order to protect our country from possible negative consequences.,syria,[],partner,0.5625521540641785,adversary,0.4393780529499054
343,2013-01-23 17:40:00,"The National Dialogue Committee stated this decision in the Baabda Declaration, but unfortunately, the continuing crisis and the worsening situation with Syrian refugees, who are fleeing the country in their tens of thousands, create a heavy burden for Lebanon.",syria,[],partner,0.7661731243133545,adversary,0.47490596771240234
343,2013-01-23 17:40:00,"There are now more than 200,000 Syrian refugees in Lebanon alone.",syria,[],partner,0.8500733971595764,adversary,0.5692427158355713
343,2013-01-23 17:40:00,We do not know how many more Syrian refugees will end up on our territory.,syria,[],partner,0.742921769618988,adversary,0.5950222611427307
343,2013-01-23 17:40:00,We therefore would like to ask Russia to help to organise an international conference to discuss the Syrian refugee problem and look at what can be done to aid the countries taking in the refugees.,syria,[],partner,0.9440692663192749,ally,0.8032212257385254
343,2013-01-23 17:40:00,"Mr President, you said that Lebanon has taken a decision of non-intervention in Syrian affairs.",syria,[],neutral,0.7519015669822693,ally,0.3585262894630432
343,2013-01-23 17:40:00,"Of course, we would be talking about targeted aid provided for the specific purpose of supporting the refugees from Syria.",syria,[],partner,0.9233746528625488,ally,0.6060844659805298
347,2013-01-24 12:30:00,"Just look at what is happening in the Middle East and in Africa: the conflict in Syria has been ongoing for almost two years; the turmoil in Libya, accompanied by the uncontrolled proliferation of arms, contributed to the exacerbation of the situation in Mali.",syria,[],partner,0.7268717288970947,adversary,0.7315809726715088
398,2013-02-28 18:00:00,"Despite the nuances differentiating Russian and French positions, we both favour maintaining an integral, democratic Syrian state.",syria,[],partner,0.9301236271858215,ally,0.5310496091842651
398,2013-02-28 18:00:00,We should not allow the Syrian tragedy to be exploited by radical groups and international terrorists.,syria,[],enemy,0.5807887315750122,adversary,0.859933078289032
398,2013-02-28 18:00:00,"As for Syria and other countries, I must say that we had a very active discussion and even argued on some points.",syria,[],partner,0.7125070691108704,adversary,0.6882239580154419
418,2013-03-14 17:15:00,"Naturally we discussed the situation in the region, in the Arab world in general, and we spoke at length about the events in Syria that are developing in such a tragic way.",syria,[],partner,0.9354820251464844,ally,0.5084461569786072
428,2013-03-22 00:00:00,"We share approaches to the pressing international issues, including the Syrian crisis, the situation around Iran, and Middle East settlement.",syria,[],partner,0.977693498134613,ally,0.8825355768203735
428,2013-03-22 00:00:00,"For the Durban summit, we are working on a joint declaration setting forth our fundamental approaches to pressing international issues, i.e. crisis in Syria, Afghanistan, Iran and the Middle East.",syria,[],partner,0.9052694439888,ally,0.530635416507721
434,2013-03-26 21:00:00,"We agreed to coordinate actions, including in seeking a peaceful resolution to the Syrian crisis.",syria,[],partner,0.9507103562355042,ally,0.753065824508667
451,2013-04-05 19:00:00,"Secondly, only recently the opposition has received 3.5 tons of arms and munitions through the airports near Syria.",syria,[],enemy,0.5764468312263489,adversary,0.8524937033653259
455,2013-04-08 14:00:00,Syria is an issue that we discussed at some length.,syria,[],partner,0.6452572345733643,adversary,0.5339505672454834
455,2013-04-08 14:00:00,"I said that we noted differences in views on a number of issues, but Syria was in fact one of the issues where this was least the case.",syria,[],partner,0.4317290484905243,adversary,0.6980836987495422
455,2013-04-08 14:00:00,We have not yet reached a decision on Syria.,syria,[],partner,0.6504493355751038,adversary,0.719595193862915
478,2013-04-19 20:15:00,"Naturally, we also discussed the problems in Syria.",syria,[],partner,0.7126600742340088,adversary,0.6102174520492554
478,2013-04-19 20:15:00,Russia and Egypt agree on the need for a political and legal solution to the Syrian crisis without external intrusion.,syria,[],partner,0.9480097889900208,ally,0.839783787727356
478,2013-04-19 20:15:00,We support a soonest ceasefire and the launch of intra-Syrian talks.,syria,[],partner,0.8075324296951294,ally,0.43171167373657227
478,2013-04-19 20:15:00,"President Putin and I have also touched on regional issues, particularly the Syrian crisis.",syria,[],partner,0.9157695174217224,ally,0.5416474938392639
500,2013-05-10 18:00:00,"Of course, we also had a thorough discussion of international issues, especially the situation in Syria.",syria,[],partner,0.8317270278930664,adversary,0.5598413348197937
500,2013-05-10 18:00:00,"We both want to see a swift end to the violence and the start of a peace process, and we both want to preserve Syria’s territorial integrity and sovereignty.",syria,[],partner,0.8733265399932861,ally,0.5227311253547668
503,2013-05-14 14:30:00,"Of course, I hope to talk to you about the situation in the Middle East, including in Syria.",syria,[],partner,0.7884595990180969,adversary,0.5511404275894165
504,2013-05-14 16:40:00,The situation in Syria is a particular concern.,syria,[],partner,0.5943689346313477,adversary,0.7826361656188965
504,2013-05-14 16:40:00,My colleague and I agree that continuing the armed conflict in the country is fraught with disastrous consequences for both Syria and the region.,syria,[],partner,0.8864828944206238,adversary,0.5426958203315735
511,2013-05-16 19:45:00,We agreed on further coordinating positions on peaceful settlement of the conflict in Syria.,syria,[],partner,0.8973371982574463,ally,0.6814485788345337
511,2013-05-16 19:45:00,We are determined to continue work to end violence and external interference as quickly as possible and will encourage the maintenance of Syria’s territorial integrity and sovereignty.,syria,[],partner,0.6740302443504333,adversary,0.6121615171432495
537,2013-06-04 10:30:00,"Yesterday we began our discussion on Syria and some initiatives in this area, and today we will exchange views on other matters.",syria,[],partner,0.8199971318244934,adversary,0.472975492477417
538,2013-06-04 15:30:00,"During the exchange of views on topical international issues, we paid close attention to Syria.",syria,[],partner,0.8671581745147705,adversary,0.5497576594352722
538,2013-06-04 15:30:00,"We have also stated our view on the decision to lift the arms embargo on the Syrian opposition, which was adopted last week by the EU Foreign Ministers.",syria,[],partner,0.8179863691329956,adversary,0.4607976973056793
538,2013-06-04 15:30:00,"As for Russia’s supplies, let me remind you that the Russian arms supplies to Syria are carried out on the basis of transparent, internationally recognised contracts.",syria,[],partner,0.7616679668426514,unbiased,0.38117727637290955
538,2013-06-04 15:30:00,It is our responsibility (which we have undertaken voluntarily) to convince the Syrian leadership to take part in this conference.,syria,[],partner,0.9231643080711365,ally,0.5536872148513794
538,2013-06-04 15:30:00,"As you know, the Syrian leadership has already officially announced its agreement to participate in the conference.",syria,[],partner,0.8938626646995544,ally,0.5992568135261536
538,2013-06-04 15:30:00,Television channels showed how members of the armed Syrian opposition take out the internal organs of their dead enemies and eat them.,syria,[],enemy,0.7250945568084717,adversary,0.926021158695221
544,2013-06-07 17:00:00,"Looking at the difficult situation today in the Golan Heights, we could take over from the outgoing Austrian contingent on the demarcation line between the Israeli forces and the Syrian army.",syria,[],partner,0.7289206981658936,adversary,0.7108700275421143
547,2013-06-11 20:30:00,"It’s obvious that had they done that, what we see now in Syria wouldn’t have happened.",syria,[],partner,0.5757167339324951,adversary,0.6557332277297974
547,2013-06-11 20:30:00,"Secondly, I said that we’re not advocates of the incumbent Syrian government or the country’s incumbent president, Bashar al-Assad.",syria,[],neutral,0.599124014377594,adversary,0.6557453274726868
547,2013-06-11 20:30:00,And now Syria joined the rest.,syria,[],partner,0.9409337639808655,adversary,0.5233017206192017
547,2013-06-11 20:30:00,"We are very concerned that if we try the same thing with Syria, the result will be similar.",syria,[],enemy,0.5206564664840698,adversary,0.7151827812194824
547,2013-06-11 20:30:00,"Secondly, we are concerned over the future of all ethnic and religious groups living in Syria.",syria,[],partner,0.8612909913063049,adversary,0.556240439414978
547,2013-06-11 20:30:00,"So we believe that first of all the Syrian people are to be given an opportunity to decide how their state should be organized, how their lawful rights, interests and security should be ensured.",syria,[],partner,0.8601245880126953,adversary,0.44858381152153015
547,2013-06-11 20:30:00,So these are the people that will make up Syria’s future government?,syria,[],partner,0.8133813142776489,adversary,0.5504117608070374
547,2013-06-11 20:30:00,"On the one hand, some Western countries support some organisations that are at war with Bashar al-Assad’s regime in Syria, but these same Western countries fight these same organisations in Mali.",syria,[],partner,0.6236401200294495,adversary,0.8418036699295044
547,2013-06-11 20:30:00,Some have left Syria and come to Mali.,syria,[],partner,0.8412458896636963,ally,0.5499041676521301
547,2013-06-11 20:30:00,"The West is fighting them in Mali, but once they cross the border into Syria, they get support from the West.",syria,[],partner,0.7301179766654968,adversary,0.6500505208969116
547,2013-06-11 20:30:00,"I very much hope that the current initiatives, such as the one put forward by the Egyptian president – we have recently met in Sochi, and he proposed the countries of the region take a more active part in resolving the conflict – and by the British Prime Minister, who believes the permanent members of the UN Security Council need to be more involved, and the joint initiative of Russia and the United States, that the Russian Foreign Ministry and the US State Department have been working on together, I hope that this will enable us to resolve the Syrian conflict.",syria,[],partner,0.9635698199272156,ally,0.7264962792396545
554,2013-06-14 00:05:00,"For example, in Lough Erne we plan to talk about the situation in Syria, the Middle East and North Africa, Afghanistan and so on.",syria,[],partner,0.9035184383392334,ally,0.5265762209892273
558,2013-06-16 20:30:00,One of them is Syria.,syria,[],enemy,0.8277243971824646,adversary,0.8131524324417114
558,2013-06-16 20:30:00,"On the question of supplying arms to Assad’s government and the question of who has the Syrian people’s blood, including the blood of children, on their hands, I am sure none of you would deny that both sides have blood on their hands.",syria,[],partner,0.5754563808441162,adversary,0.8300966024398804
558,2013-06-16 20:30:00,"But, laying emotions aside and taking a purely working approach to the issue, let me note that Russia delivers arms to the legally recognised Syrian government in full accordance with the rules of international law.",syria,[],neutral,0.799432635307312,unbiased,0.9320082068443298
558,2013-06-16 20:30:00,"What’s more, I fully agree with the Prime Minister that this is probably one of the most probable, productive and acceptable ways to try to resolve the Syrian crisis.",syria,[],partner,0.778664767742157,unbiased,0.496263712644577
559,2013-06-17 18:45:00,"Furthermore, we will discuss many international issues, including, of course, Syria.",syria,[],partner,0.8058323860168457,adversary,0.6488739848136902
560,2013-06-17 23:45:00,"Naturally, we discussed problem spots on the planet, including Syria.",syria,[],partner,0.5475557446479797,adversary,0.7703060507774353
560,2013-06-17 23:45:00,"There are still some aspects where our positions do not align, but we are united by a common aspiration to stop violence, stop the growth of victims in Syria and resolve the problem by peaceful means, including with the help of talks in Geneva.",syria,[],partner,0.7539597749710083,ally,0.5042965412139893
562,2013-06-18 19:40:00,"Naturally, Syria received a great deal of our attention in a discussion on pressing international topics.",syria,[],partner,0.7564257383346558,adversary,0.8059579730033875
562,2013-06-18 19:40:00,"We called on our G8 partners to engage in purposeful work to convene a conference in Geneva, the so-called Geneva 2, on ending the bloodshed in Syria.",syria,[],partner,0.9272558689117432,ally,0.6204683780670166
562,2013-06-18 19:40:00,"As far as Syria is concerned, this was another topic that we discussed at length yesterday.",syria,[],enemy,0.484127402305603,adversary,0.5550282597541809
562,2013-06-18 19:40:00,We agreed that rights should absolutely be granted to all of Syria’s ethnic and religious groups within the framework of these efforts.,syria,[],partner,0.9386001229286194,ally,0.6108236908912659
562,2013-06-18 19:40:00,We do not have any facts about the use of these weapons by the Syrian government.,syria,[],partner,0.4473344087600708,adversary,0.7401358485221863
562,2013-06-18 19:40:00,I assure you that not all the G8 members believe it was used by the Syrian army.,syria,[],partner,0.6207796335220337,adversary,0.6689347624778748
562,2013-06-18 19:40:00,"Moreover, earlier, the government of Syria itself appealed to the United Nations with a request to investigate what they believed was the use of chemical weapons by the opposition.",syria,['itself'],partner,0.6814731359481812,adversary,0.7360544204711914
562,2013-06-18 19:40:00,But there was never a case when Russia was alone in defending its approaches to resolving the problem in Syria.,syria,[],partner,0.8633554577827454,adversary,0.4647219181060791
562,2013-06-18 19:40:00,"Overall, I can assure you that this was a general discussion, a very engaged discussion between people who want to find unified, common and effective approaches to resolving the Syrian problem.",syria,[],partner,0.8388567566871643,unbiased,0.537405788898468
571,2013-06-21 17:30:00,"As for foreign policy issues such as Syria, there were other problems discussed as well, but I think Syria is the most pressing issue today, and this was an entirely open and engaged discussion.",syria,[],partner,0.6146225333213806,unbiased,0.4018954634666443
571,2013-06-21 17:30:00,"Russia is supplying arms to the incumbent and legitimate government of the Syrian Republic in line with international law, under open and transparent contacts.",syria,[],partner,0.9056534767150879,ally,0.6015375852584839
